"Global GHG concentration data for CMIP6 historical runs, July 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,282.06,699.8911368,270.8660502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1265,282.028,700.8398569,270.8580502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1266,282.004,700.7790542,270.8500502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1267,281.984,700.6889896,270.8430502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1268,281.967,700.6200348,270.8360502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1269,281.94,700.6580223,270.8290502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1270,281.929,700.7349809,270.8240501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1271,281.91,700.6620527,270.8190502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1272,281.888,700.8040088,270.8140502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1273,281.87,700.9109859,270.8090502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1274,281.86,700.9761381,270.8050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1275,281.844,701.7270113,270.7990502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1276,281.835,702.4590712,270.7930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1277,281.817,703.2470184,270.7880502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1278,281.799,703.9660773,270.7830502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1279,281.787,704.7139377,270.7780502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1280,281.781,704.9240738,270.7740501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1281,281.774,705.3620518,270.7690502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1282,281.761,705.9990092,270.7650501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1283,281.745,706.422015,270.7610502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1284,281.722,706.8411172,270.7580501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1285,281.707,707.708962,270.7540502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1286,281.698,708.1310389,270.7510501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1287,281.686,708.4980235,270.7490501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1288,281.671,708.9160432,270.7460501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1289,281.656,709.3439819,270.7440501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1290,281.635,709.5440664,270.7430501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1291,281.615,709.9559937,270.7410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1292,281.605,710.2370555,270.7400501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1293,281.596,710.7040587,270.7390501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1294,281.591,711.3950351,270.7390501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1295,281.581,712.0140103,270.7390501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1296,281.575,712.5211031,270.7390501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1297,281.564,713.3509273,270.7400501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1298,281.559,713.5341243,270.7410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1299,281.554,714.2179241,270.7420501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1300,281.542,714.2570836,270.7430501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1301,281.538,714.5489926,270.74505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1302,281.53,714.7730326,270.74705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1303,281.524,714.9069744,270.7480501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1304,281.517,714.9390453,270.75005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1305,281.512,714.8698803,270.75205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1306,281.503,714.1490157,270.75405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1307,281.494,713.4679482,270.75605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1308,281.487,712.7300091,270.75805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1309,281.481,712.0149319,270.76005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1310,281.471,711.2540786,270.76205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1311,281.454,711.017976,270.7630501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1312,281.435,710.7660126,270.7640501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1313,281.42,710.507978,270.7650501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1314,281.394,710.2410292,270.7660501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1315,281.376,709.9538936,270.76805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1316,281.356,709.0669753,270.7690501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1317,281.328,708.2009922,270.77105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1318,281.294,707.3229148,270.7720501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1319,281.278,706.3510799,270.77405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1320,281.259,705.9849814,270.77605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1321,281.237,705.6479925,270.7770501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1322,281.232,705.2909963,270.77905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1323,281.217,704.9539952,270.7800501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1324,281.205,704.6199958,270.78205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1325,281.2,704.3290094,270.7830501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1326,281.197,704.0429569,270.78505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1327,281.182,703.5349893,270.7860501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1328,281.167,703.0410001,270.78805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1329,281.167,702.5409517,270.7890501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1330,281.164,701.9990677,270.79105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1331,281.162,701.8609805,270.7920501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1332,281.156,701.6549935,270.7930501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1333,281.166,701.4070153,270.7940501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1334,281.164,701.243998,270.79605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1335,281.172,701.0239765,270.7970501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1336,281.174,700.6720071,270.7980501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1337,281.163,700.4140227,270.7990501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1338,281.16,700.2089537,270.8000501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1339,281.156,699.8440462,270.8010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1340,281.139,699.6019384,270.8020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1341,281.117,699.1680556,270.80405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1342,281.087,698.9609728,270.8050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1343,281.063,698.7770711,270.8050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1344,281.046,698.7679136,270.80605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1345,281.027,698.3350327,270.8070501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1346,281.017,697.9909825,270.8080501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1347,281.014,697.6189964,270.8090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1348,281.006,697.2710176,270.81005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1349,280.996,696.9249311,270.8100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1350,280.99,696.5431933,270.81105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1351,280.985,697.1750072,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1352,280.985,697.8330376,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1353,280.986,698.4610802,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1354,280.982,699.144933,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1355,280.979,699.2630413,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1356,280.97,699.350001,270.8110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1357,280.963,699.4130347,270.8100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1358,280.949,699.5320076,270.8090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1359,280.934,699.6230302,270.8080501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1360,280.921,699.7660223,270.8060501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1361,280.913,699.9090043,270.8050501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1362,280.899,699.9560194,270.8030501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1363,280.879,700.0060214,270.8010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1364,280.864,700.0810125,270.7980502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1365,280.834,700.1260163,270.7960501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1366,280.824,700.1790295,270.7930501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
1367,280.811,700.3040186,270.7900501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025000429,457,6.91276128,6,5.299997818,0.004446573,0,0,16.51288253,19.153125,32.11008619
